"id","ISSN","journal_title","publisher","URL","data_journal_type","is_active","enrichment_source","eissn","pissn","language","oa_start","boai","publication_time_weeks","keywords","subject[].term","subject[]","publisher.name","publisher.country","institution.name","institution.country","editorial.review_process","editorial.review_url","editorial.board_url","license[].type","apc.has_apc","apc.max","apc.url","other_charges.has_other_charges","waiver.has_waiver","waiver.url","preservation.has_preservation","preservation.service","preservation.url","pid_scheme.scheme","plagiarism.detection","plagiarism.url","copyright.author_retains","copyright.url","deposit_policy.has_policy","deposit_policy.service","deposit_policy.url","article.license_display","article.license_display_example_url","ref.journal","ref.aims_scope","ref.oa_statement","ref.author_instructions","ref.license_terms"
"94","1471-2466","BMC Pulmonary Medicine","BioMed Central (Springer Nature)","https://bmcpulmmed.biomedcentral.com/","mixed","True","doaj.org","1471-2466","None","['EN']","2001","True","23","['pulmonary medicine']","['Diseases of the respiratory system']","[{'code': 'RC705-779', 'scheme': 'LCC', 'term': 'Diseases of the respiratory system'}]","BMC","GB","None","None","['Open peer review']","https://bmcpulmmed.biomedcentral.com/about","https://bmcpulmmed.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3190, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12890/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcpulmmed.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2478?from=single_hit","['Embed']","http://bmcpulmmed.biomedcentral.com/articles/10.1186/s12890-016-0250-0","https://bmcpulmmed.biomedcentral.com","https://bmcpulmmed.biomedcentral.com/about","http://bmcpulmmed.biomedcentral.com/about","https://bmcpulmmed.biomedcentral.com/submission-guidelines","https://bmcpulmmed.biomedcentral.com/submission-guidelines/copyright"
"95","1756-0500","BMC Research Notes","BioMed Central (Springer Nature)","https://bmcresnotes.biomedcentral.com/","mixed","True","doaj.org","1756-0500","None","['EN']","2008","True","15","['biology', 'medicine', 'science']","['Medicine', 'Biology (General)', 'Science (General)']","[{'code': 'R', 'scheme': 'LCC', 'term': 'Medicine'}, {'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}, {'code': 'Q1-390', 'scheme': 'LCC', 'term': 'Science (General)'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcresnotes.biomedcentral.com/about","https://bmcresnotes.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 1240, 'currency': 'GBP'}, {'price': 1790, 'currency': 'USD'}, {'price': 1490, 'currency': 'EUR'}]","https://link.springer.com/journal/13104/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","False","https://bmcresnotes.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2479?from=single_hit","['Embed']","https://bmcresnotes.biomedcentral.com/articles/10.1186/s13104-016-2161-9","https://bmcresnotes.biomedcentral.com","https://bmcresnotes.biomedcentral.com/about","https://bmcresnotes.biomedcentral.com/about","https://bmcresnotes.biomedcentral.com/submission-guidelines","https://bmcresnotes.biomedcentral.com/submission-guidelines/copyright"
"96","2052-1847","BMC Sports Science Medicine and Rehabilitation","BioMed Central (Springer Nature)","https://bmcsportsscimedrehabil.biomedcentral.com/","mixed","True","doaj.org","2052-1847","None","['EN']","2013","True","26","['exercise sciences', 'sports medicine', 'rehabilitation']","['Sports medicine']","[{'code': 'RC1200-1245', 'scheme': 'LCC', 'term': 'Sports medicine'}]","BMC","GB","None","None","['Open peer review']","https://bmcsportsscimedrehabil.biomedcentral.com/about","https://bmcsportsscimedrehabil.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3090, 'currency': 'USD'}, {'price': 2490, 'currency': 'GBP'}]","https://link.springer.com/journal/13102/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcsportsscimedrehabil.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/26218?from=single_hit","['Embed']","http://bmcsportsscimedrehabil.biomedcentral.com/articles/10.1186/s13102-016-0028-y","https://bmcsportsscimedrehabil.biomedcentral.com","https://bmcsportsscimedrehabil.biomedcentral.com/about","http://bmcsportsscimedrehabil.biomedcentral.com/about","https://bmcsportsscimedrehabil.biomedcentral.com/submission-guidelines","https://bmcsportsscimedrehabil.biomedcentral.com/submission-guidelines/copyright"
"97","1471-2482","BMC Surgery","BioMed Central (Springer Nature)","https://bmcsurg.biomedcentral.com/","mixed","True","doaj.org","1471-2482","None","['EN']","2001","True","24","['surgery']","['Surgery']","[{'code': 'RD1-811', 'scheme': 'LCC', 'term': 'Surgery'}]","BMC","GB","None","None","['Open peer review']","https://bmcsurg.biomedcentral.com/about","https://bmcsurg.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3190, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12893/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/publishing-services/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/submissions/editorial-policies#duplicate+publication","False","https://bmcsurg.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2481","['Embed']","http://bmcsurg.biomedcentral.com/articles/10.1186/s12893-016-0124-7","https://bmcsurg.biomedcentral.com","https://bmcsurg.biomedcentral.com/about","http://bmcsurg.biomedcentral.com/about","https://bmcsurg.biomedcentral.com/submission-guidelines","https://bmcsurg.biomedcentral.com/submission-guidelines/copyright"
"98","1471-2490","BMC Urology","BioMed Central (Springer Nature)","https://bmcurol.biomedcentral.com/","mixed","True","doaj.org","1471-2490","None","['EN']","2001","True","21","['urology']","['Diseases of the genitourinary system. Urology']","[{'code': 'RC870-923', 'scheme': 'LCC', 'term': 'Diseases of the genitourinary system. Urology'}]","BMC","GB","None","None","['Open peer review']","https://bmcurol.biomedcentral.com/about","https://bmcurol.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3090, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12894/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/publishing-services/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/submissions/editorial-policies#duplicate+publication","False","https://bmcurol.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2483?from=single_hit","['Embed']","http://bmcurol.biomedcentral.com/articles/10.1186/s12894-016-0120-3","https://bmcurol.biomedcentral.com","https://bmcurol.biomedcentral.com/about","http://bmcurol.biomedcentral.com/about","https://bmcurol.biomedcentral.com/submission-guidelines","https://bmcurol.biomedcentral.com/submission-guidelines/copyright"
"99","1746-6148","BMC Veterinary Research","BioMed Central (Springer Nature)","https://bmcvetres.biomedcentral.com/","mixed","True","doaj.org","1746-6148","None","['EN']","2005","True","22","['veterinary science', 'veterinary medicine']","['Veterinary medicine']","[{'code': 'SF600-1100', 'scheme': 'LCC', 'term': 'Veterinary medicine'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmcvetres.biomedcentral.com/about","https://bmcvetres.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2890, 'currency': 'EUR'}, {'price': 3290, 'currency': 'USD'}, {'price': 2490, 'currency': 'GBP'}]","https://link.springer.com/journal/12917/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'CLOCKSS', 'Portico', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcvetres.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2484?from=single_hit","['Embed']","http://bmcvetres.biomedcentral.com/articles/10.1186/s12917-016-0754-0","https://bmcvetres.biomedcentral.com","https://bmcvetres.biomedcentral.com/about","http://bmcvetres.biomedcentral.com/about","https://bmcvetres.biomedcentral.com/submission-guidelines","https://bmcvetres.biomedcentral.com/submission-guidelines/copyright"
"100","1472-6874","BMC Women s Health","BioMed Central (Springer Nature)","https://bmcwomenshealth.biomedcentral.com/","mixed","True","doaj.org","1472-6874","None","['EN']","2001","True","24","[""women's health"", 'breast cancer', 'gynaecology', 'mental health']","['Gynecology and obstetrics', 'Public aspects of medicine', 'Public health']","[{'code': 'RG1-991', 'scheme': 'LCC', 'term': 'Gynecology and obstetrics'}, {'code': 'RA1-1270', 'scheme': 'LCC', 'term': 'Public aspects of medicine'}, {'code': 'RA421-790.95', 'schema': 'LCC', 'term': 'Public health'}]","BMC","GB","None","None","['Open peer review']","https://bmcwomenshealth.biomedcentral.com/about","https://bmcwomenshealth.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2690, 'currency': 'EUR'}, {'price': 3090, 'currency': 'USD'}, {'price': 2390, 'currency': 'GBP'}]","https://link.springer.com/journal/12905/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['LOCKSS', 'PMC']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://www.biomedcentral.com/getpublished/editorial-policies#duplicate+publication","False","https://bmcwomenshealth.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/2485?from=single_hit","['Embed']","http://bmcwomenshealth.biomedcentral.com/articles/10.1186/s12905-016-0301-y","https://bmcwomenshealth.biomedcentral.com","https://bmcwomenshealth.biomedcentral.com/about","http://bmcwomenshealth.biomedcentral.com/about","https://bmcwomenshealth.biomedcentral.com/submission-guidelines","https://bmcwomenshealth.biomedcentral.com/submission-guidelines/copyright"
"101","2056-3132","BMC Zoology","BioMed Central (Springer Nature)","https://bmczool.biomedcentral.com/","mixed","True","doaj.org","2056-3132","None","['EN']","2016","True","24","['animal physiology', 'animal behaviour', 'animal systematics', 'animal conservation', 'morphology']","['Zoology']","[{'code': 'QL1-991', 'scheme': 'LCC', 'term': 'Zoology'}]","BMC","GB","None","None","['Anonymous peer review']","https://bmczool.biomedcentral.com/about","https://bmczool.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 1790, 'currency': 'EUR'}, {'price': 1990, 'currency': 'USD'}, {'price': 1340, 'currency': 'GBP'}]","https://link.springer.com/journal/40850/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","False","https://bmczool.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/31998?from=single_hit","['Embed']","https://bmczool.biomedcentral.com/articles/10.1186/s40850-017-0023-0","https://bmczool.biomedcentral.com/","https://bmczool.biomedcentral.com/about","https://bmczool.biomedcentral.com/about","https://bmczool.biomedcentral.com/submission-guidelines","https://bmczool.biomedcentral.com/submission-guidelines/copyright"
"102","1999-3110","Botanical Studies","Springer Open (Springer Nature)","https://as-botanicalstudies.springeropen.com/","mixed","True","doaj.org","1999-3110","1817-406X","['EN']","2006","True","13","['molecular biology', 'ecology', 'biochemistry', 'microbiology', 'taxonomy', 'plant physiology']","['Botany']","[{'code': 'QK1-989', 'scheme': 'LCC', 'term': 'Botany'}]","SpringerOpen","GB","Institute of Plant and Microbial Biology, Academia Sinica, Taiwan","None","['Anonymous peer review']","https://as-botanicalstudies.springeropen.com/about","https://as-botanicalstudies.springeropen.com/about/editorial-board","['CC BY']","True","[{'price': 1990, 'currency': 'EUR'}, {'price': 2390, 'currency': 'USD'}, {'price': 1690, 'currency': 'GBP'}]","https://link.springer.com/journal/40529/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'Portico']","https://www.springeropen.com/get-published/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","http://as-botanicalstudies.springeropen.com/submission-guidelines/editorial-policies","True","https://as-botanicalstudies.springeropen.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/publication/30820?from=single_hit","['Embed']","http://as-botanicalstudies.springeropen.com/articles/10.1186/s40529-016-0149-3","https://www.as-botanicalstudies.com/","https://as-botanicalstudies.springeropen.com/about","http://as-botanicalstudies.springeropen.com/about","https://as-botanicalstudies.springeropen.com/submission-guidelines","https://as-botanicalstudies.springeropen.com/submission-guidelines/copyright"
"103","2045-3701","Cell & Bioscience","BioMed Central (Springer Nature)","https://cellandbioscience.biomedcentral.com/","mixed","True","doaj.org","2045-3701","None","['EN']","2011","True","8","['life sciences', 'biology', 'biotechnology', 'biochemistry', 'pharmacology', 'genetics']","['Biotechnology', 'Biology (General)', 'Biochemistry']","[{'code': 'TP248.13-248.65', 'scheme': 'LCC', 'term': 'Biotechnology'}, {'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}, {'code': 'QD415-436', 'scheme': 'LCC', 'term': 'Biochemistry'}]","BMC","GB","Society of Chinese Bioscientists in America","None","['Anonymous peer review']","https://cellandbioscience.biomedcentral.com/about","https://cellandbioscience.biomedcentral.com/about/editorial-board","['CC BY', 'CC BY-NC-ND']","True","[{'price': 2190, 'currency': 'GBP'}, {'price': 2990, 'currency': 'USD'}, {'price': 2590, 'currency': 'EUR'}]","https://link.springer.com/journal/13578/how-to-publish-with-us#Fees%20and%20funding","False","True","https://www.springernature.com/gp/open-research/policies/journal-policies/apc-waiver-countries","True","['CLOCKSS', 'LOCKSS', 'PMC', 'Portico']","https://www.biomedcentral.com/getpublished/indexing-archiving-and-access-to-data/journal-archiving","['DOI']","True","https://www.biomedcentral.com/getpublished/editorial-policies","True","https://cellandbioscience.biomedcentral.com/submission-guidelines/copyright","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/19012","['Embed']","https://cellandbioscience.biomedcentral.com/articles/10.1186/s13578-016-0118-2","https://cellandbioscience.biomedcentral.com/","https://cellandbioscience.biomedcentral.com/about","https://cellandbioscience.biomedcentral.com/about","https://cellandbioscience.biomedcentral.com/submission-guidelines","https://cellandbioscience.biomedcentral.com/submission-guidelines/copyright"
"141","1809-127X","Check List","Pensoft Publishers","https://checklist.pensoft.net/","pure","True","doaj.org","1809-127X","None","['EN']","2006","True","12","['taxonomy', 'biogeography', 'biodiversity']","['Biology (General)']","[{'code': 'QH301-705.5', 'scheme': 'LCC', 'term': 'Biology (General)'}]","Pensoft Publishers","BG","None","None","['Peer review']","https://checklist.pensoft.net/about#PeerReviewProcess","https://checklist.pensoft.net/board/","['CC BY']","True","[{'price': 250, 'currency': 'EUR'}]","https://checklist.pensoft.net/about#ArticleProcessingCharges","False","True","https://checklist.pensoft.net/about#DiscountsandWaivers","True","['CLOCKSS', 'Zenodo', 'Portico', 'Zendy']","https://portal.issn.org/resource/ISSN/1809-127X#","['DOI']","False","None","True","https://checklist.pensoft.net/about#CopyrightNotice","True","['Open Policy Finder']","https://openpolicyfinder.jisc.ac.uk/id/publication/33141","['Embed']","https://checklist.pensoft.net/articles","https://checklist.pensoft.net/","https://checklist.pensoft.net/about","https://checklist.pensoft.net/about#OpenAccessPolicy","https://checklist.pensoft.net/about#AuthorsGuidelines","https://checklist.pensoft.net/about#CopyrightNotice"
